px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.63953	-3.30352	-2.75216	2.1297	1.12549	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.94056
6.70215	-3.45146	-2.77113	2.17093	1.10051	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.837619
6.77427	-3.57457	-2.78039	2.21652	1.08908	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.419435
6.83302	-3.71422	-2.80258	2.24219	1.05493	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.34893
6.89537	-3.83778	-2.76484	2.26549	1.00682	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.57032
6.95854	-3.99447	-2.78947	2.28043	0.959975	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.06427
7.01257	-4.10825	-2.70547	2.28602	0.889227	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	11.5607
7.07364	-4.25082	-2.71495	2.29714	0.847668	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.41607
7.14987	-4.36413	-2.71037	2.32141	0.824708	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.875932
7.19323	-4.50922	-2.72284	2.31056	0.767567	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.59477
7.29726	-4.63625	-2.78843	2.35013	0.777295	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	4.90258
7.359	-4.78068	-2.80467	2.34416	0.727505	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	1.91056
7.41873	-4.88354	-2.73756	2.34571	0.678705	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	7.72991
7.47355	-5.02547	-2.74704	2.3328	0.627433	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	1.89907
7.54741	-5.13458	-2.72766	2.34286	0.600954	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.3151
7.59132	-5.28758	-2.7371	2.31463	0.537498	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	2.8277
7.67207	-5.40051	-2.74202	2.32796	0.523603	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.741905
7.7378	-5.53619	-2.75101	2.31835	0.484596	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.05672
7.81165	-5.64631	-2.73045	2.32246	0.459462	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.33738
7.86207	-5.80016	-2.74305	2.29233	0.401936	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.24595
7.94327	-5.91077	-2.7481	2.3035	0.393725	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.754407
8.00962	-6.04595	-2.75641	2.29079	0.358813	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.825345
8.07122	-6.15088	-2.70381	2.28343	0.323855	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.75374
8.12964	-6.28278	-2.7067	2.26683	0.28886	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.79817
8.23565	-6.39976	-2.76649	2.29285	0.30998	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.46791
8.30194	-6.54077	-2.77893	2.27425	0.273611	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.973933
8.36333	-6.65406	-2.70259	2.25891	0.23042	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.57621
8.42412	-6.79981	-2.70498	2.2363	0.193152	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.83796
8.51354	-6.91784	-2.72627	2.24464	0.193707	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0.8833
8.55969	-7.06207	-2.73138	2.21295	0.150239	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.16006
8.63701	-7.17344	-2.74011	2.21905	0.15143	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.14552
8.69982	-7.30106	-2.74277	2.20582	0.12965	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.295893
8.78541	-7.4202	-2.76254	2.2125	0.132519	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.593641
8.83545	-7.56574	-2.77149	2.18309	0.094875	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.900423
8.88111	-7.6787	-2.71656	2.15872	0.0539778	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.99761
8.92897	-7.80953	-2.71542	2.13687	0.0283053	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.480872
9.04593	-7.93563	-2.79968	2.17419	0.0829258	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.4187
9.10112	-8.0782	-2.80938	2.15122	0.0547941	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.542837
9.14671	-8.19365	-2.76003	2.12734	0.0171109	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	3.96167
9.20221	-8.32403	-2.76202	2.11187	0.000125944	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.185189
9.27005	-8.45718	-2.74808	2.10065	-0.0156357	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.686262
9.3207	-8.60662	-2.75149	2.07607	-0.0402036	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.367699
9.37424	-8.73756	-2.73146	2.05944	-0.0589023	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.899142
9.41596	-8.89427	-2.73901	2.02881	-0.0870053	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.472171
9.49786	-9.02464	-2.77877	2.04367	-0.0568709	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.32028
9.52604	-9.17613	-2.78783	2.00832	-0.0900763	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.70565
9.54969	-9.31511	-2.73399	1.96287	-0.149039	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.57958
9.6003	-9.45314	-2.7306	1.95117	-0.152756	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0464713
9.64731	-9.59293	-2.72334	1.93533	-0.162961	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.114771
9.68088	-9.74265	-2.72534	1.91082	-0.178818	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.176145
9.73862	-9.88532	-2.73846	1.91056	-0.163793	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.357896
9.77595	-10.0342	-2.74083	1.89154	-0.173915	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.0695087
9.78825	-10.1736	-2.70278	1.84824	-0.222976	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.64641
9.80669	-10.328	-2.70764	1.81863	-0.240463	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.210723
9.87773	-10.4629	-2.75137	1.84966	-0.175211	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.34843
9.89075	-10.6111	-2.76076	1.82059	-0.195435	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.315055
9.9155	-10.7447	-2.75536	1.80309	-0.205691	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.122668
9.91754	-10.8996	-2.76967	1.76825	-0.230091	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.507584
9.88422	-11.0333	-2.71463	1.68773	-0.333973	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.95251
9.89075	-11.1675	-2.71238	1.66568	-0.339474	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0651218
9.88891	-11.3138	-2.70191	1.6316	-0.36193	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.35527
9.88289	-11.4628	-2.70142	1.6023	-0.371492	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.123018
9.87098	-11.5964	-2.69312	1.56782	-0.394158	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.324571
9.84084	-11.74	-2.70062	1.52734	-0.414478	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.434164
9.84194	-11.8899	-2.70816	1.51691	-0.395119	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.286855
9.81368	-12.0434	-2.71387	1.48192	-0.407955	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.182975
9.73624	-12.1824	-2.6824	1.38631	-0.515955	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.43881
9.67135	-12.3361	-2.69459	1.33295	-0.539725	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.676533
9.52789	-12.4627	-2.66086	1.17377	-0.7326	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	17.1681
9.44144	-12.5918	-2.66118	1.11493	-0.750801	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.630879
9.35265	-12.7177	-2.65979	1.04693	-0.790211	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.594535
9.27121	-12.8281	-2.64636	0.998185	-0.796852	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.438445
9.072	-12.9091	-2.64267	0.800131	-1.02893	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	21.3218
8.94097	-13.0021	-2.64614	0.72515	-1.04593	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.754229
8.78969	-13.0676	-2.66027	0.604821	-1.14812	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	3.95333
8.67139	-13.1246	-2.64948	0.538882	-1.1578	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.480985
8.50787	-13.1726	-2.66478	0.420924	-1.2399	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	2.80862
8.36739	-13.2151	-2.65773	0.345184	-1.24842	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.289707
8.23007	-13.2597	-2.6542	0.280348	-1.24129	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.0917796
8.08396	-13.2859	-2.65104	0.205456	-1.24806	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.157472
7.92428	-13.2918	-2.66445	0.106641	-1.29325	7.88931	-13.1791	7.9	-13.25	-2.72673	0	1.0396
7.77497	-13.2923	-2.66151	0.0287883	-1.30018	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.150902
7.62128	-13.2795	-2.66771	-0.0563203	-1.31853	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.430861
7.4718	-13.2605	-2.66896	-0.133023	-1.32226	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.065621
7.29914	-13.1915	-2.72518	-0.271229	-1.42351	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	6.62092
7.13983	-13.1507	-2.74463	-0.347711	-1.41743	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.392681
7.02132	-13.1362	-2.67367	-0.365083	-1.32049	6.90569	-13.1515	6.9	-13.15	-2.72312	0	8.26336
6.8587	-13.0947	-2.70524	-0.425958	-1.30188	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.967358
6.7507	-13.0847	-2.64727	-0.433354	-1.21575	6.69426	-13.3705	6.6	-13.15	-3.00475	0	6.50252
6.59312	-13.0566	-2.68972	-0.467755	-1.181	6.42749	-13.1436	6.45	-13.15	-3.00472	0	1.96641
6.47849	-13.0237	-2.65721	-0.492166	-1.12963	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	2.32526
6.33877	-12.9817	-2.68034	-0.527473	-1.10432	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.762591
6.21411	-12.9315	-2.65548	-0.560096	-1.06471	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.61179
6.06141	-12.8757	-2.68232	-0.59355	-1.03542	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.942244
5.93827	-12.8107	-2.66055	-0.626984	-1.00049	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.24781
5.78014	-12.756	-2.69159	-0.646452	-0.960768	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.48206
5.65963	-12.6653	-2.70176	-0.6993	-0.9636	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.299519
5.51953	-12.5914	-2.71952	-0.726513	-0.935727	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.647811
5.40626	-12.4852	-2.73717	-0.783569	-0.946833	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.528608
5.25653	-12.4037	-2.7656	-0.800634	-0.908458	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.26545
5.15093	-12.3174	-2.73914	-0.829787	-0.881715	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.46196
5.02722	-12.216	-2.75421	-0.860355	-0.862061	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.344294
4.9248	-12.0813	-2.79726	-0.92262	-0.886695	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	2.08048
4.81477	-11.9629	-2.81003	-0.958109	-0.87187	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.235951
4.73463	-11.8534	-2.75705	-0.990841	-0.846143	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.83605
4.65839	-11.7281	-2.7522	-1.0379	-0.847202	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0400195
4.58571	-11.5987	-2.74869	-1.08383	-0.846521	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0433355
4.52626	-11.4583	-2.7476	-1.13759	-0.854041	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0328518
4.44319	-11.2883	-2.84553	-1.18836	-0.861069	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.75472
4.40859	-11.126	-2.84783	-1.25478	-0.88092	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.269109
4.41817	-10.9971	-2.73336	-1.33468	-0.920623	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.1493
4.40231	-10.8493	-2.72719	-1.39602	-0.932625	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.128528
4.43954	-10.7257	-2.63386	-1.49136	-0.994143	4.60972	-11.1274	4.45	-10.75	0	1.81614	9.75703
4.43086	-10.5894	-2.62646	-1.54303	-0.991767	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.10896
4.36801	-10.4381	-2.69237	-1.53499	-0.905007	4.43099	-10.4242	4.45	-10.45	0	3.6396	7.56404
4.39008	-10.28	-2.69837	-1.60408	-0.924673	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.270023
4.4205	-10.1328	-2.68683	-1.67553	-0.951355	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.452612
4.47117	-9.97615	-2.69572	-1.75246	-0.976156	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.467195
4.47886	-9.83695	-2.71459	-1.7767	-0.939022	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.1434
4.54483	-9.69365	-2.72863	-1.85013	-0.964646	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.702948
4.63962	-9.55166	-2.71973	-1.96076	-1.04498	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.1629
4.70981	-9.42051	-2.71637	-2.02512	-1.05252	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.133669
4.75117	-9.29385	-2.72125	-2.05029	-1.01202	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.717872
4.84406	-9.17113	-2.73415	-2.11896	-1.02808	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.55289
4.87385	-9.03046	-2.73361	-2.10605	-0.924564	5.03379	-9.03255	5	-9	0.908384	2.72514	4.64372
4.97601	-8.89382	-2.75331	-2.16941	-0.933889	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.537598
5.0904	-8.77983	-2.75674	-2.24984	-0.974112	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.746082
5.20382	-8.66295	-2.76682	-2.31204	-0.980929	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.216505
5.26791	-8.53496	-2.75608	-2.309	-0.894098	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	3.02053
5.38415	-8.41609	-2.77286	-2.36149	-0.894803	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.286905
